country,type,date_start,date_end,policy_id,entry_type,correct_type,update_type,update_level,date_announced,init_country_level,type_sub_cat
Spain,Lockdown,2020-07-20,2020-08-04,3922080,new_entry,original,,,2020-07-20,Provincial,
Spain,Other Policy Not Listed Above,2020-03-14,2020-03-28,7828784,new_entry,original,,,2020-03-14,National,
Spain,Other Policy Not Listed Above,2020-05-06,2020-05-09,7989116,new_entry,original,,,2020-04-01,Provincial,
Spain,Public Awareness Measures,2020-04-03,2021-04-15,8550137,new_entry,original,,,2020-04-03,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Spain,Public Awareness Measures,2020-04-29,2020-04-30,3890701,new_entry,original,,,2020-04-29,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Spain,Public Awareness Measures,2020-09-08,2020-09-29,4973479,new_entry,original,,,2020-09-08,National,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Spain,Quarantine,2020-01-31,2020-02-14,4974706,new_entry,original,,,2020-01-31,Provincial,Government Quarantine (i.e. quarantine at a government hotel or facility)
Spain,Quarantine,2020-05-15,2020-06-21,1490574,update,original,End of Policy,,2020-05-15,National,Self-Quarantine (i.e. quarantine at home)
Spain,Restriction and Regulation of Businesses,2020-03-12,2021-04-15,3968499,new_entry,original,,,2020-03-12,Provincial,Restaurants
Spain,Restriction and Regulation of Businesses,2020-03-12,2021-04-15,3968499,new_entry,original,,,2020-03-12,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-03-12,2021-04-15,3968499,new_entry,original,,,2020-03-12,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-03-12,2020-03-26,3968499,update,original,Change of Policy,,2020-03-12,Provincial,Restaurants
Spain,Restriction and Regulation of Businesses,2020-03-12,2020-03-26,3968499,update,original,Change of Policy,,2020-03-12,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-03-12,2020-03-26,3968499,update,original,Change of Policy,,2020-03-12,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-03-13,2020-03-26,66118,new_entry,original,,,2020-03-13,Provincial,All or unspecified businesses
Spain,Restriction and Regulation of Businesses,2020-03-13,2020-06-08,7909495,new_entry,original,,,2020-03-13,Provincial,Retail Businesses
Spain,Restriction and Regulation of Businesses,2020-03-13,2020-06-08,7909495,new_entry,original,,,2020-03-13,Provincial,Restaurants
Spain,Restriction and Regulation of Businesses,2020-03-13,2020-06-08,7909495,new_entry,original,,,2020-03-13,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-03-13,2020-06-08,7909495,new_entry,original,,,2020-03-13,Provincial,Shopping Centers
Spain,Restriction and Regulation of Businesses,2020-03-13,2020-06-08,7909495,new_entry,original,,,2020-03-13,Provincial,Commercial Businesses
Spain,Restriction and Regulation of Businesses,2020-03-14,2020-03-29,4115739,new_entry,original,,,2020-03-13,Provincial,Shopping Centers
Spain,Restriction and Regulation of Businesses,2020-03-14,2020-03-29,4115739,new_entry,original,,,2020-03-13,Provincial,Transportation (land; water and air)
Spain,Restriction and Regulation of Businesses,2020-03-14,2020-03-28,6690088,new_entry,original,,,2020-03-14,National,Retail Businesses
Spain,Restriction and Regulation of Businesses,2020-03-14,2020-03-28,6690088,new_entry,original,,,2020-03-14,National,Restaurants
Spain,Restriction and Regulation of Businesses,2020-03-14,2020-03-28,6690088,new_entry,original,,,2020-03-14,National,Shopping Centers
Spain,Restriction and Regulation of Businesses,2020-03-14,2020-03-28,6690088,new_entry,original,,,2020-03-14,National,Commercial Businesses
Spain,Restriction and Regulation of Businesses,2020-03-14,2020-03-29,4115739,new_entry,original,,,2020-03-13,Provincial,Retail Businesses
Spain,Restriction and Regulation of Businesses,2020-03-14,2020-03-29,4115739,new_entry,original,,,2020-03-13,Provincial,Restaurants
Spain,Restriction and Regulation of Businesses,2020-03-14,2020-03-29,4115739,new_entry,original,,,2020-03-13,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-03-14,2020-03-29,4115739,new_entry,original,,,2020-03-13,Provincial,Commercial Businesses
Spain,Restriction and Regulation of Businesses,2020-03-14,2020-03-29,4115739,new_entry,original,,,2020-03-13,Provincial,Personal Grooming Businesses (e.g. hair salons)
Spain,Restriction and Regulation of Businesses,2020-03-14,2020-03-29,4115739,new_entry,original,,,2020-03-13,Provincial,Agriculture; forestry and fishing
Spain,Restriction and Regulation of Businesses,2020-03-14,2020-03-29,4115739,new_entry,original,,,2020-03-13,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-03-15,2020-03-29,5509275,new_entry,original,,,2020-03-14,Provincial,Restaurants
Spain,Restriction and Regulation of Businesses,2020-03-15,2020-03-29,5509275,new_entry,original,,,2020-03-14,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-03-15,2020-03-29,5509275,new_entry,original,,,2020-03-14,Provincial,Commercial Businesses
Spain,Restriction and Regulation of Businesses,2020-03-15,2020-03-29,1163981,new_entry,original,,,2020-03-14,Provincial,All or unspecified businesses
Spain,Restriction and Regulation of Businesses,2020-03-15,2020-03-29,1701677,new_entry,original,,,2020-03-14,Provincial,Retail Businesses
Spain,Restriction and Regulation of Businesses,2020-03-15,2020-06-02,6405545,update,original,End of Policy,,2020-03-14,Provincial,Retail Businesses
Spain,Restriction and Regulation of Businesses,2020-03-15,2020-06-02,6405545,update,original,End of Policy,,2020-03-14,Provincial,Restaurants
Spain,Restriction and Regulation of Businesses,2020-03-15,2020-06-02,6405545,update,original,End of Policy,,2020-03-14,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-03-15,2020-06-02,6405545,update,original,End of Policy,,2020-03-14,Provincial,Shopping Centers
Spain,Restriction and Regulation of Businesses,2020-03-17,2020-05-11,7928946,new_entry,original,,,2020-03-17,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-03-20,2020-03-27,7848538,new_entry,original,,,2020-03-20,Provincial,Paid lodgings (e.g. hotels; motels)
Spain,Restriction and Regulation of Businesses,2020-03-23,2020-06-11,8217127,new_entry,original,,,2020-03-23,National,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-03-30,2020-04-07,3127937,new_entry,original,,,2020-03-29,National,Retail Businesses
Spain,Restriction and Regulation of Businesses,2020-03-30,2020-04-07,3127937,new_entry,original,,,2020-03-29,National,Restaurants/Bars
Spain,Restriction and Regulation of Businesses,2020-03-30,2020-04-07,3127937,new_entry,original,,,2020-03-29,National,Shopping Centers
Spain,Restriction and Regulation of Businesses,2020-03-30,2020-04-07,3127937,new_entry,original,,,2020-03-29,National,Commercial Businesses
Spain,Restriction and Regulation of Businesses,2020-03-30,2021-06-02,1954387,update,original,End of Policy,,2020-03-30,Provincial,Paid lodgings (e.g. hotels; motels)
Spain,Restriction and Regulation of Businesses,2020-05-11,2020-05-18,8931904,update,original,End of Policy,,2020-05-08,Provincial,Retail Businesses
Spain,Restriction and Regulation of Businesses,2020-05-11,2020-05-18,8931904,update,original,End of Policy,,2020-05-08,Provincial,Commercial Businesses
Spain,Restriction and Regulation of Businesses,2020-05-11,2020-05-18,8931904,update,original,End of Policy,,2020-05-08,Provincial,Supermarkets/grocery stores
Spain,Restriction and Regulation of Businesses,2020-05-11,2020-05-18,8931904,update,original,End of Policy,,2020-05-08,Provincial,Restaurants
Spain,Restriction and Regulation of Businesses,2020-05-11,2020-05-18,8931904,update,original,End of Policy,,2020-05-08,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-05-11,2020-05-18,8931904,update,original,End of Policy,,2020-05-08,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-05-16,2020-06-21,6513213,update,original,End of Policy,,2020-05-16,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-05-18,2021-04-15,1686298,new_entry,original,,,2020-05-18,Provincial,Restaurants
Spain,Restriction and Regulation of Businesses,2020-05-18,2021-04-15,1686298,new_entry,original,,,2020-05-18,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-05-18,2021-04-15,1686298,new_entry,original,,,2020-05-18,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-05-25,2020-06-01,3622183,update,original,End of Policy,,2020-05-22,Provincial,Restaurants
Spain,Restriction and Regulation of Businesses,2020-05-25,2020-06-01,3622183,update,original,End of Policy,,2020-05-22,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-05-25,2020-06-01,3622183,update,original,End of Policy,,2020-05-22,Provincial,Shopping Centers
Spain,Restriction and Regulation of Businesses,2020-05-25,2020-06-01,3622183,update,original,End of Policy,,2020-05-22,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-06-01,2020-06-15,344026,new_entry,original,,,2020-05-28,Provincial,Restaurants
Spain,Restriction and Regulation of Businesses,2020-06-01,2020-06-15,344026,new_entry,original,,,2020-05-28,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-06-01,2020-06-15,344026,new_entry,original,,,2020-05-28,Provincial,Shopping Centers
Spain,Restriction and Regulation of Businesses,2020-06-01,2021-04-15,4620058,new_entry,original,,,2020-06-01,Provincial,Restaurants
Spain,Restriction and Regulation of Businesses,2020-06-01,2021-04-15,4620058,new_entry,original,,,2020-06-01,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-06-01,2021-04-15,4620058,new_entry,original,,,2020-06-01,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-06-01,2021-04-15,7263369,new_entry,original,,,2020-06-01,Provincial,Shopping Centers
Spain,Restriction and Regulation of Businesses,2020-06-01,2021-04-15,7263369,new_entry,original,,,2020-06-01,Provincial,Commercial Businesses
Spain,Restriction and Regulation of Businesses,2020-06-01,2021-04-15,7263369,new_entry,original,,,2020-06-01,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-06-01,2021-04-15,8905303,new_entry,original,,,2020-06-01,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-06-01,2020-06-15,344026,new_entry,original,,,2020-05-28,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-06-02,2020-06-15,2871891,update,original,End of Policy,,2020-06-02,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-06-08,2020-06-22,4767723,new_entry,original,,,2021-06-05,Provincial,Restaurants
Spain,Restriction and Regulation of Businesses,2020-06-08,2020-06-22,4767723,new_entry,original,,,2021-06-05,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-06-08,2020-06-22,4767723,new_entry,original,,,2021-06-05,Provincial,Commercial Businesses
Spain,Restriction and Regulation of Businesses,2020-06-08,2020-06-22,4767723,new_entry,original,,,2021-06-05,Provincial,Paid lodgings (e.g. hotels; motels)
Spain,Restriction and Regulation of Businesses,2020-06-08,2020-06-22,4767723,new_entry,original,,,2021-06-05,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-06-15,2021-04-15,6463834,new_entry,original,,,2020-06-15,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-06-15,2020-06-29,4168221,new_entry,original,,,2020-06-15,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-06-15,2021-04-15,6463834,new_entry,original,,,2020-06-15,Provincial,Restaurants
Spain,Restriction and Regulation of Businesses,2020-06-15,2021-04-15,6463834,new_entry,original,,,2020-06-15,Provincial,Shopping Centers
Spain,Restriction and Regulation of Businesses,2020-06-15,2021-04-15,6463834,new_entry,original,,,2020-06-15,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-06-15,2021-04-15,4373111,new_entry,original,,,2020-06-15,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-06-15,2020-06-21,5799184,update,original,End of Policy,,2020-06-15,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-06-21,2021-07-18,277625,update,original,End of Policy,,2020-06-20,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-06-21,2020-08-18,7873712,update,original,End of Policy,,2020-06-21,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-06-21,2020-09-11,2024958,update,original,End of Policy,,2020-06-21,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-07-14,2020-07-29,942780,new_entry,original,,,2020-07-14,Municipal,Restaurants
Spain,Restriction and Regulation of Businesses,2020-07-14,2020-07-29,942780,new_entry,original,,,2020-07-14,Municipal,Bars
Spain,Restriction and Regulation of Businesses,2020-07-14,2020-07-29,942780,new_entry,original,,,2020-07-14,Municipal,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-07-23,2020-08-22,8664309,update,original,Change of Policy,Strengthening,2020-07-23,Provincial,Restaurants
Spain,Restriction and Regulation of Businesses,2020-07-23,2020-08-22,8664309,update,original,Change of Policy,Strengthening,2020-07-23,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2020-07-23,2020-08-22,8664309,update,original,Change of Policy,Strengthening,2020-07-23,Provincial,Other Businesses
Spain,Restriction and Regulation of Businesses,2020-07-25,2020-08-08,7274884,new_entry,original,,,2020-07-24,Provincial,Bars
Spain,Restriction and Regulation of Businesses,2021-03-26,2021-04-09,4130102,new_entry,original,,,2021-03-26,Provincial,Shopping Centers
Spain,Restriction and Regulation of Businesses,2021-03-26,2021-04-09,4130102,new_entry,original,,,2021-03-26,Provincial,Supermarkets/grocery stores
Spain,Restriction and Regulation of Government Services,2020-03-11,2020-06-06,4254284,new_entry,original,,,2020-03-11,National,Public museums/galleries
Spain,Restriction and Regulation of Government Services,2020-03-12,2020-03-26,8171363,new_entry,original,,,2020-03-12,Provincial,Other public facilities
Spain,Restriction and Regulation of Government Services,2020-03-14,2020-05-25,1510002,update,original,End of Policy,,2020-03-14,Municipal,Parks
