policy_id,entry_type,correct_type,update_type,update_level,date_announced,date_start,date_end,country,init_country_level,type,type_sub_cat
2440686,update,original,,,2020-03-27,2020-03-27,2020-04-17,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
2440686,update,original,,,2020-03-27,2020-03-27,2020-04-17,United States of America,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
4816796,update,original,,,2020-03-13,2020-03-27,2020-05-15,United States of America,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
4816796,update,original,,,2020-03-13,2020-03-27,2020-05-15,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
4816796,update,original,,,2020-03-13,2020-03-27,2020-05-15,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
9955812,update,original,,Strengthening,2020-03-25,2020-03-27,2020-04-24,United States of America,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
9955812,update,original,,Strengthening,2020-03-25,2020-03-27,2020-04-24,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
9955812,update,original,,Strengthening,2020-03-25,2020-03-27,2020-04-24,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
2854844,update,original,,Strengthening,2020-03-27,2020-03-27,2020-05-04,United States of America,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
2854844,update,original,,Strengthening,2020-03-27,2020-03-27,2020-05-04,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
2854844,update,original,,Strengthening,2020-03-27,2020-03-27,2020-05-04,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
1695278,update,original,End of Policy,,2020-03-25,2020-03-27,2020-06-15,United States of America,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
9514419,update,original,,Strengthening,2020-03-29,2020-03-29,2020-04-15,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
9514419,update,original,,Strengthening,2020-03-29,2020-03-29,2020-04-15,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
9399576,new_entry,original,,,2020-03-25,2020-03-30,2020-05-04,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
9399576,new_entry,original,,,2020-03-25,2020-03-30,2020-05-04,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
8664905,update,original,,,2020-03-30,2020-03-30,2020-04-10,United States of America,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
8664905,update,original,,,2020-03-30,2020-03-30,2020-04-10,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
8664905,update,original,,,2020-03-30,2020-03-30,2020-04-10,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
8664905,update,original,,,2020-03-30,2020-03-30,2020-04-10,United States of America,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
7751659,update,original,,Strengthening,2020-03-30,2020-03-30,2020-06-10,United States of America,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
7751659,update,original,,Strengthening,2020-03-30,2020-03-30,2020-06-10,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
7751659,update,original,,Strengthening,2020-03-30,2020-03-30,2020-06-10,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
1702198,update,original,,Strengthening,2020-03-30,2020-03-30,2020-04-06,United States of America,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
1702198,update,original,,Strengthening,2020-03-30,2020-03-30,2020-04-06,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
1702198,update,original,,Strengthening,2020-03-30,2020-03-30,2020-04-06,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
8816993,update,original,Change of Policy,Strengthening,2020-03-28,2020-03-31,2020-04-30,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
8816993,update,original,Change of Policy,Strengthening,2020-03-28,2020-03-31,2020-04-30,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
8816993,update,original,Change of Policy,Strengthening,2020-03-28,2020-03-31,2020-04-30,United States of America,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
7507777,update,original,Change of Policy,Strengthening,2020-03-13,2020-04-02,2020-04-30,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
7507777,update,original,Change of Policy,Strengthening,2020-03-13,2020-04-02,2020-04-30,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
9003560,new_entry,original,,,2020-04-03,2020-04-03,2020-04-30,United States of America,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
9003560,new_entry,original,,,2020-04-03,2020-04-03,2020-04-30,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
9003560,new_entry,original,,,2020-04-03,2020-04-03,2020-04-30,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
9003560,new_entry,original,,,2020-04-03,2020-04-03,2020-04-30,United States of America,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
3942971,new_entry,original,,,2020-04-03,2020-04-03,2020-05-31,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
3942971,new_entry,original,,,2020-04-03,2020-04-03,2020-05-31,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
3942971,new_entry,original,,,2020-04-03,2020-04-03,2020-05-31,United States of America,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
7374723,new_entry,original,,,2020-03-25,2020-04-06,2020-05-15,United States of America,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
7374723,new_entry,original,,,2020-03-25,2020-04-06,2020-05-15,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
7374723,new_entry,original,,,2020-03-25,2020-04-06,2020-05-15,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
7374723,new_entry,original,,,2020-03-25,2020-04-06,2020-05-15,United States of America,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
9514419,update,original,,Strengthening,2020-04-06,2020-04-06,2020-04-29,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
9514419,update,original,,Strengthening,2020-04-06,2020-04-06,2020-04-29,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
3723061,update,original,Change of Policy,Strengthening,2020-03-27,2020-04-06,2020-04-17,United States of America,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
3723061,update,original,Change of Policy,Strengthening,2020-03-27,2020-04-06,2020-04-17,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
3723061,update,original,Change of Policy,Strengthening,2020-03-27,2020-04-06,2020-04-17,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
3723061,update,original,Change of Policy,Strengthening,2020-03-27,2020-04-06,2020-04-17,United States of America,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
3723061,update,original,Change of Policy,Strengthening,2021-03-26,2020-04-06,2020-05-22,United States of America,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
3723061,update,original,Change of Policy,Strengthening,2021-03-26,2020-04-06,2020-05-22,United States of America,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
3723061,update,original,Change of Policy,Strengthening,2021-03-26,2020-04-06,2020-05-22,United States of America,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
